FECHA CREACIÓN;No. REQUERIMIENTO;DESCRIPCION REQUERIMIENTO ;APLICACIÓN;MÓDULO;GERENCIA;AREA;USUARIO;EMPRESA CONSULTORA;CONSULTOR;ESTADO REQUERIMIENTOS;FECHA ASIGNACIÓN;FECHA ESTIMADA DE ENTREGA;FECHA DE CIERRE;OBSERVACION
07/09/2017;7000001473;IN: MIGRACION ACTUALIZACION AGENCIA VIRTU;;SD-IS;DESARROLLO EMPRESARIAL;TRADE MARKETING;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;26/09/2017;;;
07/09/2017;7000001474;IN: GUIAS DE ENTREGA Y CUBETAS FASE 4;WEB;SD-IS;CONTRALORÍA;CONTRALORÍA;;INTERFACES;INTERFACES ;DESARROLLO CONSULTORIA;07/09/2017;;;Purebas y Ajustes INTERFACES
07/09/2017;7000001475;HCM: NOTA INFORMATIVA - 2529245;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;;HR SOLUTIONS;HR SOLUTIONS;CERRADO;13/09/2017;;;
11/09/2017;7000001480;CAMBIO DENOMINACION MAL ESTADO;SAP;MM-IS;ADMINISTRATIVA;ORGANIZACIÓN Y METODOS;;;;CERRADO;15/09/2017;;;
12/09/2017;7000001481;50 AÑOS COOPIDROGAS CRUCERO;;SD-IS;DESARROLLO EMPRESARIAL;DESARROLLO EMPRESARIAL;SIN USUARIO;WAPLICACIONES;ALEJANDRO ARDILA;ANULADO;12/09/2017;ANULADO;ANULADO;No se desarrollo
13/09/2017;7000001482;MODIFICACION SEGMENTO PCD ARCHIVO PLANO;SAP;MM-IS;COMERCIAL;SOPORTE TECNOLOGICO;;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;15/09/2017;;;
15/09/2017;7000001483;WA: FOLLETOS SIP PROVEEDORES CONVENIOS;WEB;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;PENDIENTE DOCUMENTACIÓN TECNICA;18/09/2017;;;Pendiente Folleto SIP AOSCIADOS
20/09/2017;7000001485;WA: ERROR Y AJUSTE PLANOS SIP;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
20/09/2017;7000001486;WA: ERROR MENSAJE SIP CARTERA;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;21/09/2017;;;
21/09/2017;7000001487;HCM: CREACION AFP Y AFC OLD MUTUAL;;;ADMINISTRATIVA;GESTION HUMANA;;;;CERRADO;22/09/2017;;;
21/09/2017;7000001488;INTEGRACION GESTION ALMACENES SM-GV-SAP;SAP;;ADMINISTRATIVA;GESTION HUMANA;;PROJECTION CORE;MIGUEL ESCOBAR;CERRADO;22/09/2017;;;
21/09/2017;7000001489;HCM: INTEGRACION SAP - ISOTOOLS;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;YENNY SANCHEZ;HR SOLUTIONS;HR SOLUTIONS;CERRADO;21/09/2017;;07/06/2018;
22/09/2017;7000001490;REVISION TX ZFI023I;SAP;FI-BL-IS;CONTRALORIA;CARTERA;DOLY TRIANA;SIN ASIGNAR;SIN ASIGNAR;NUEVO;;;;
22/09/2017;7000001491;WA: ERROR FILTROS PLANOS;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;25/09/2017;;;
22/09/2017;7000001492;AJUSTES ERROR REIMPRESION-ZPAG_TRANSFER;WEB;FI-BL-IS;CONTRALORIA;TESORERIA;;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;09/06/2017;;;
22/09/2017;7000001493;WA: ERROR INVENTARIOS PED TRANSFERIDOS;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
25/09/2017;7000001495;WA: SUMATORIA PARTE INFER PEDIDOS PLANES;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;DESARROLLO CONSULTORIA;25/09/2017;;;
25/09/2017;7000001496;WA: PEDID TRANSFERIDOS PEREIRA - B/MANGA;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;25/09/2017;;;
25/09/2017;7000001497;WA: ACTUAL  ESTADO CUENTA PROVEEDOR INFO;;SD-IS;CONTRALORIA;TESORERIA;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;26/09/2017;;;
26/09/2017;7000001498;ASIGNACION CITAS DESADV;;SD-IS;COMERCIAL;COMPRAS;;;;CERRADO;29/09/2017;;;
26/09/2017;7000001499;IN: ACTUALIZACIÓN ÍMAGENES AGENCIA VIRTUAL;;SD-IS;DESARROLLO EMPRESARIAL;DESARROLLO EMPRESARIAL;;INTERFACES;INTERFACES;CERRADO;27/09/2017;;;
27/09/2017;7000001500;WA: ERROR EXPORTAR ARCHIVOS AULA VIRTUAL;;SD-IS;COMERCIAL;MARCAS PROPIAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;29/09/2017;;;
27/09/2017;7000001501;WA: ERROR ACCESO SIP LOGISTICA;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;27/09/2017;;;
27/09/2017;7000001502;WA: ERROR FILTROS PESTAÑAS PEDIDOS;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
27/09/2017;7000001503;WA: EVOLUCION DE COMPRAS FASE 2;WEB;SD-IS;DESARROLLO EMPRESARIAL;DESARROLLO EMPRESARIAL;;WAPLICACIONES;ALEJANDRO ARDILA;DESARROLLO CONSULTORIA;27/09/2017;;;Desarrollo
27/09/2017;7000001504;REPORTE COSTO PROVEEDOR POR DEPARTAMENTO;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;27/10/2017;;;
29/09/2017;7000001505;WA: AJUSTE USUARIOS AULA VIRTUAL;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;02/10/2017;;;
29/09/2017;7000001506;WA:AJUSTE COLUMNA PROVEEDOR PLAN ALIANZA;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;02/10/2017;;;
29/09/2017;7000001507;WA:ERROR VISUAL PANTALLA DE CONFIRMACION ;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
29/09/2017;7000001508;WA: ANULACION DE BENEFICIO LA FRANCOL;;SD-IS;COMERCIAL;MERCADEO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;29/09/2017;;;
02/10/2017;7000001510;APLICACION TABLEU;;SD-IS;COMERCIAL;FARMACENTER;;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;03/10/2017;;;
02/10/2017;7000001511;WA:ACTUALIZACION AGENCIA VIRTUAL FASE 2;;SD-IS;DESARROLLO EMPRESARIAL;TRADE MARKETING;;WAPLICACIONES;ALEJANDRO ARDILA;DESARROLLO CONSULTORIA;02/10/2017;;;Pendiente Autorizacion propuesta comercial DST.
02/10/2017;7000001512;WA: PAGINAS WEB Y APLICACIONES OCTUBRE;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;02/10/2017;;;
02/10/2017;7000001513;WA: SOPORTE MANT. BD Y MONITOREO OCTUBRE;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;03/10/2017;;;
02/10/2017;7000001514;WA: VISUALIZACION LOGIN SMARTPHONE;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;02/10/2017;;;
02/10/2017;7000001515;WA:VISUALIZACION HISTORICO PLANES COMERC;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
03/10/2017;7000001516;WA: VERIFICACION BENEFICIO NO SE VISUALI;;SD-IS;COMERCIAL;MERCADEO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
03/10/2017;7000001517;WA: VENCIMIENTOS TRANSFERENCIAS;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;04/10/2017;;;
03/10/2017;7000001518;WA: MOTIVOS DE RECHAZO;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
03/10/2017;7000001519;WA: PRODUCTOS NO ENCONTRADOS;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
03/10/2017;7000001520;WA: TRANSFERENCIAS MOTIVO DE RECHAZO;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;DESARROLLO CONSULTORIA;03/10/2017;;;
03/10/2017;7000001521;AJUSTE DEL PROGRAMA ZCDFI_RPTEFECTIVO;;SD-IS;ADMINISTRATIVA;CUMPLIMIENTO;;N2N BUSINESS SOLUTIONS S.A.S;JORGE QUIROGA;CERRADO;04/10/2017;;;
04/10/2017;7000001522;WA: AJUSTE WS REVISION DE PEDIDOS;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;12/10/2017;;;
04/10/2017;7000001523;WA: TABLA CONVERSION SIP;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;04/10/2017;;;
04/10/2017;7000001524;WA: CAMPAÑA PRECIOS MAS BAJOS SIP;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;04/10/2017;;;
04/10/2017;7000001525;WA: EXPORTAR ARCHIVO TRANSFERENCIAS;WEB;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
04/10/2017;7000001526;WA: ERROR TRANSFERENCIAS NO SE VISUALIZA;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
04/10/2017;7000001527;WA:MANEJO POR ENCARGO PRODUCTOS NVO SIP;;SD-IS;COMERCIAL;COMPRAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;12/10/2017;;;
05/10/2017;7000001528;BLOQ. MODIF DE LOTES USUARIOS DEVOLUCIONES;WEB;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;ANA JIMENA RODAS;ANA JIMENA RODAS;DESARROLLO CONSULTORIA;05/10/2017;;;No se ha iniciado por prioridad. Actualmente prioridad EWM.
05/10/2017;7000001529;WA: MEJORA TU EXPERIENCIA EN SIP;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
05/10/2017;7000001530;MODIFICACION ZCAD-TER;;SD-IS;COMERCIAL;COMERCIAL;WILTER CASTRO;ANA JIMENA RODAS;ANA JIMENA RODAS;VALIDACION PRD;05/10/2017;;;Pdt. Validaciones en PRD del Usuario 
06/10/2017;7000001531;AJUSTE IMPRESION FACTURA ZTER;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;ANA JIMENA RODAS;ANA JIMENA RODAS;CERRADO;;;;
09/10/2017;7000001535;WA:MENSAJE TRANSF RETENIDAS POR VENDEDOR;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;DESARROLLO CONSULTORIA;09/10/2017;;;
10/10/2017;7000001536;WA: CARGAR AJUSTE EN DESARROLLO;;SD-IS;CONTRALORIA;CONTRALORIA;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
11/10/2017;7000001537;WA: ERROR DESCARGUE ARCHIVO PLANES;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
11/10/2017;7000001538;CONSECUTIVO UNIFICACIÓN DE FACTURAS ;;SD-IS;CONTRALORIA;CARTERA;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;16/11/2017;;;
12/10/2017;7000001539;HCM: CREACION CC-NOMINAS PARA LIBRANZAS;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;SIN USUARIO;HR SOLUTIONS;HR SOLUTIONS;ANULADO ;13/10/2017;ANULADO;ANULADO;
12/10/2017;7000001540;SALIDA MERCANCIA CENTRO COSTO MATERIALES;;SD-IS;COMERCIAL;MARCAS PROPIAS;;JOSE MACIAS CHACON;JOSE MACIAS CHACON;CERRADO;13/10/2017;;;
13/10/2017;7000001541;HCM: MODIFICACION LIQUIDACION VACACIONES;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;ESPERANZA QUINTERO;HR SOLUTIONS;HR SOLUTIONS;PRUEBAS QAS;13/10/2017;;;"Pendiente validacion Usuariio  Don Ricardo Se ingresa a QAS a simular la nomina pero se esta generando un DUMP, por las notas a aplicar

"
13/10/2017;7000001542;HCM: NOTAS PARA CALCULO DE NOMINA;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;;HR SOLUTIONS;HR SOLUTIONS;CERRADO;17/10/2017;;;
13/10/2017;7000001543;WA: PRODUCTOS CON INVENTARIO CERO;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
13/10/2017;7000001544;WA: FERIA VIRTUAL SIN PLAZO;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
13/10/2017;7000001545;WA:COND. REMESAS (03) ASUME 100%ASOCIADO;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
13/10/2017;7000001546;WA:ERROR DESCAR. ARCHIVO BOLETIN VIRTUAL;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;13/10/2017;;;
13/10/2017;7000001547;WA: FUNCIONALIDAD PEDIDOS PENDIENTES;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;17/10/2017;;;
17/10/2017;7000001550;AJUSTES PROGRAMA INGRESOS Y COMPRAS;SAP;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;APM CONSULTING S.A.S.;ANGELA CARIDAD PIÑERO MORA;CERRADO;19/10/2017;;;
17/10/2017;7000001551;HCM: ERROR CONTABILIZACION 1Q OCTUBRE;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;;HR SOLUTIONS;HR SOLUTIONS;CERRADO;24/10/2017;;;
19/10/2017;7000001552;APORTE SALUD Y PENSION CONCEPTO AJUSTE DE VACACIONES;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;;HR SOLUTIONS;HR SOLUTIONS;CERRADO;24/10/2017;;;
20/10/2017;7000001553;WA:NO SE VISUALIZA EL MAPA;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
20/10/2017;7000001554;WA: GENERACION PDF PAGO PROGRAMADO;;SD-IS;CONTRALORIA;CARTERA;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
23/10/2017;7000001555;VALIDACION BONIFICACIONES;;SD-IS;COMERCIAL;VENTAS;ARMANDO BARRERA;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;23/10/2017;;12/07/2018;
23/10/2017;7000001556;TARJETAS EFECTIVAS A NOMBRE DE COOPIDROG;;SD-IS;CONTRALORIA;TESORERIA;;PROJECTION CORE;MIGUEL ESCOBAR;CERRADO;;;;
24/10/2017;7000001557;CONCLUIR ORDENES DE COMPRA;SAP;MM-IS;COMERCIAL;COMPRAS;;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;28/11/2017;;;
24/10/2017;7000001558;UP GRADE VOICECONSOLE - VOCOLLECT;;SD-IS;CONTRALORIA;CEDI – REGIONALES;JHON MORENO;;;CERRADO;27/10/2017;;;
24/10/2017;7000001559;AJUSTAR TITULOS TX  ZDROGUERIAS_PDI;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;;;;
24/10/2017;7000001560;CREACION CC-NOMINAS PARA LIBRANZAS;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;;HR SOLUTIONS;HR SOLUTIONS;CERRADO;27/10/2017;;;
24/10/2017;7000001561;HCM: CREACION AVPV OLD MUTUAL;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;;HR SOLUTIONS;HR SOLUTIONS;CERRADO;24/10/2017;;;
24/10/2017;7000001562;WA: CODIGO DE BARRAS EN PANTALLA;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;PENDIENTE DOCUMENTACIÓN TECNICA;24/11/2016;;;Pendiente Manueal Tecnico
26/10/2017;7000001563;IN:ACTIVACION BOTON CALENDARIOS FARMACENTER;;SD-IS;DESARROLLO EMPRESARIAL;TRADE MARKETING;;INTERFACES;INTERFACES;CERRADO;26/10/2017;;;
27/10/2017;7000001564;CAMBIO CONCEPTOS FACTURACION  RESPONSABLES PENDIENTES;SAP;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;APM CONSULTING S.A.S.;ANGELA CARIDAD PIÑERO MORA;CERRADO;08/11/2017;;;
27/10/2017;7000001565;REVISION PROGRAMA ZINFORMES_SUPER;SAP;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;APM CONSULTING S.A.S.;ANGELA CARIDAD PIÑERO MORA;CERRADO;31/10/2017;;;
27/10/2017;7000001566;CAMBIO CUENTA IVA MUESTRAS COMERCIAL NTI;;SD-IS;CONTRALORIA;CONTABILIDAD;;APM CONSULTING S.A.S.;ANGELA CARIDAD PIÑERO MORA;CERRADO;03/11/2017;;;
27/10/2017;7000001567;PDS AJUSTES GESTION DE ALMACENES FASE 2;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
27/10/2017;7000001568;AJUSTE ROL GERENTE GENERAL;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;30/10/2017;;;
30/10/2017;7000001570;WA: INTEGRACION BO PLAN GANE DIARIO;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
30/10/2017;7000001571;MODIFICAR MATERIAL NTI;;SD-IS;NTI;NTI;;ANA JIMENA RODAS;ANA JIMENA RODAS;CERRADO;30/10/2017;;;
30/10/2017;7000001572;WA: INTEGRACION BO PLAN GANE DIARIO;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;31/10/2017;;;
30/10/2017;7000001573;WA: VERRIF. GRILLA PRODUCTOS CONVENIOS;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;31/10/2017;;;
31/10/2017;7000001574;WA:ADMON. PAG. WEB Y APLICACIONES NOV.2017;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;03/11/2017;;;
31/10/2017;7000001575;WA:SOPORT. MANTEN. BD Y MONITOREO NOV.2017;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;02/11/2017;;;
31/10/2017;7000001576;AJUSTE MENU MOD. COORDINADOR;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;30/11/2017;;;
02/11/2017;7000001577;WA: MODIFICACION PANTALLA SELEC-TIPO-PED;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;03/11/2017;;;
03/11/2017;7000001578;MUESTRAS COMERCIALES NTI - CAMBIO CTA;SAP;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;APM CONSULTING S.A.S.;ANGELA CARIDAD PIÑERO MORA;CERRADO;03/11/2017;;;
03/11/2017;7000001579;COMPENSACION DE PARTIDAS DE NOMINA;SAP;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;APM CONSULTING S.A.S.;ANGELA CARIDAD PIÑERO MORA;CERRADO;07/11/2017;;;
07/11/2017;7000001580;WA:AJUSTE FILTRO PEDIDOS REALIZADOS;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;08/11/2017;;;
07/11/2017;7000001581;WA: REVISION APLICATIVO SIP LOGISTICA;;SD-IS;COMERCIAL;COMERCIAL;;WAPLICACIONES;ALEJANDRO ARDILA;DESARROLLO CONSULTORIA;07/11/2017;;;
07/11/2017;7000001582;WA:PASO PRD CALENDARIOS AGENCIA VIRTUAL;;SD-IS;DESARROLLO EMPRESARIAL;DESARROLLO EMPRESARIAL;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;;;;
08/11/2017;7000001583;WA: INCONSISTENCIA REPORTE DE ERRORES;;SD-IS;CONTRALORIA;LOGISTICA;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;08/11/2017;;;
08/11/2017;7000001584;WA: VER.REPORTE EXCEL TRANSFE;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;10/11/2017;;;
08/11/2017;7000001585;WA: ERROR FILTROS PLANES;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;08/11/2017;;;
09/11/2017;7000001586;CONTROL DE CUPOS BAPI;SAP;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;WILTER CASTRO;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;09/11/2017;;10/07/2018;
09/11/2017;7000001587;WA: VER. DECUENTOS PEDIDOS;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;10/11/2017;;;
10/11/2017;7000001588;HCM: MODIFICACION CUENTAS CONTABLES;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;YULY JIMENEZ;HR SOLUTIONS;HR SOLUTIONS;PRUEBAS QAS;10/11/2017;;;Pdt rpt Yuly 03/05/2018 desde el 18/04/18 enviar lista con cc-nóminas qué se deben ajustar, estos aparte de los ya configurados.
10/11/2017;7000001589;NUEVO PORTAL TRANSACCIONAL BCO BOGOTA;WEB;FI-BL-IS;CONTRALORIA;TESORERIA;CRISTINA BOTERO;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;PRUEBAS QAS;10/11/2017;;;Validaciones QAS / USUARIO 20/06/2018, falta que habilite el portal el banco falta que habilite el portal el Banco, estamos atentos de Confirmación para salida en vivo.
10/11/2017;7000001590;WA:VISUALIZACION Y FUNCIONALIDAD DE ASESORES;;SD-IS;DESARROLLO EMPRESARIAL;DESARROLLO EMPRESARIAL;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;10/11/2017;;;
10/11/2017;7000001591;ADIC. CAMPOS LISTADOS GENERADOR TX -F110;SAP;FI-BL-IS;CONTRALORIA;TESORERIA;;PROJECTION CORE;MIGUEL ESCOBAR;CERRADO;10/11/2017;;;
10/11/2017;7000001592;AJUSTES CUENTA MEGA 7;SAP;FI-BL-IS;CONTRALORIA;TESORERIA;;APM CONSULTING S.A.S.;ANGELA CARIDAD PIÑERO MORA;CERRADO;10/11/2017;;;
10/11/2017;7000001593;REPORTE BO: RIFAS POR LABORATORIO;;SD-IS;PROYECTO BO;PROYECTO BO;;CONSULTORIA ORGANIZACIONAL ;RAUL AMAYA;CERRADO;;;;
14/11/2017;7000001595;REPORTE BO: DESCUENTOS ADICIONALES ;BO;BO;COMERCIAL;SOPORTE TECNOLOGICO;PEDRO SANCHEZ;CONSULTORIA ORGANIZACIONAL ;RAUL AMAYA;VALIDACION PRD;14/11/2017;;;Ajustes por Consultor se debe continuar con la construcción del reporte TXT para reflejar la información en la Plataforma sip. Este reporte debe mostrar las ventas por droguerias. 
16/11/2017;7000001596;AJUSTE ENVIO MASIVO ARCHIVOS PLANOS;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;17/11/2017;;;
16/11/2017;7000001597;WA: AGREGAR BOTON UNIFICACION FACTURA;;SD-IS;CONTRALORIA;CARTERA;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;17/11/2017;;;
17/11/2017;7000001598;HCM: NOTAS DE CALCULO NOMINA;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;YULY JIMENEZ;HR SOLUTIONS;HR SOLUTIONS;CERRADO;20/11/2017;;;
17/11/2017;7000001599;HCM: NOTAS RELEVANTES EN CALCULO NOMINA ;SAP;HCM;ADMINISTRATIVA;GESTION HUMANA;;HR SOLUTIONS;HR SOLUTIONS;CERRADO;20/11/2017;;;
20/11/2017;7000001600;WA: ERROR BUSQUEDAS;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;23/11/2017;;;
20/11/2017;7000001601;AJUSTE CUENTA NTI  BCO BOGOTA;WEB;FI-BL-IS;CONTRALORIA;TESORERIA;ASTRID VEGA;APM CONSULTING S.A.S.;ANGELA CARIDAD PIÑERO MORA;CERRADO;20/11/2017;;07/07/2018;
20/11/2017;7000001602;WA: INCONSISTENCIAS PREMIATON;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;20/11/2017;;;
20/11/2017;7000001603;AJUSTE ARCHIVO-ZCDHCM_PLANO_BOLETIN_INFO;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;PROJECTION CORE;MIGUEL ESCOBAR;CERRADO;20/11/2017;;;
20/11/2017;7000001604;WA: ERROR MENSAJE APP;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;22/11/2017;;;
22/11/2017;7000001605;WA: ERROR CONFIRMAR PEDIDOS PRD 2-214701;;SD-IS;COMERCIAL;SOPORTE TECNOLOGICO;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;24/11/2017;;;
23/11/2017;7000001606;CREACION DE CLASES PARA SEGUROS;SAP;FI-BL-IS;CONTRALORIA;CONTABILIDAD;;APM CONSULTING S.A.S.;ANGELA CARIDAD PIÑERO MORA;CERRADO;24/11/2017;;;
24/11/2017;7000001607;EMBALAJE MATERIALES SIP;;SD-IS;COMERCIAL;VENTAS;GIOVANNY LOPEZ;INSAP CONSULTORIA ;GIOVNNI LOPEZ URBINA;CERRADO;;;;
24/11/2017;7000001608;WA: ERROR PEDIDOS DROGUERIAS RETIRADAS;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;24/11/2017;;;
24/11/2017;7000001609;WA: ERROR PEDIDOS VALOR NEGATIVO;;SD-IS;COMERCIAL;VENTAS;;WAPLICACIONES;ALEJANDRO ARDILA;CERRADO;24/11/2017;;;
